gbifid,datasetkey,occurrenceid,kingdom,phylum,class,order,family,genus,species,infraspecificepithet,taxonrank,scientificname,countrycode,locality,publishingorgkey,decimallatitude,decimallongitude,coordinateuncertaintyinmeters,coordinateprecision,elevation,elevationaccuracy,depth,depthaccuracy,eventdate,day,month,year,taxonkey,specieskey,basisofrecord,institutioncode,collectioncode,catalognumber,recordnumber,identifiedby,license,rightsholder,recordedby,typestatus,establishmentmeans,lastinterpreted,mediatype,issue
30944050,835727b6-f762-11e1-a439-00145eb45e9a,30944050,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Geum,Geum rivale,,SPECIES,Geum rivale L.,ES,ALP, cap a la Molina,32498aba-d8d4-4202-ae39-d795577cdc4a,42.310783,1.967357,,,,,,,1986-05-15T00:00:00Z,15,5,1986,5369701,5369701,HUMAN_OBSERVATION,HGI,S,7352,,,CC_BY_4_0,,X. Vilahur,,,2018-07-06T21:11:33.709Z,
30944049,835727b6-f762-11e1-a439-00145eb45e9a,30944049,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Erinus,Erinus alpinus,,SPECIES,Erinus alpinus L.,ES,LA SÉNIA, a  la Font del Teix  (Ports de Beseit),32498aba-d8d4-4202-ae39-d795577cdc4a,40.75058,0.215176,,,,,,,1982-06-11T00:00:00Z,11,6,1982,3741446,3741446,HUMAN_OBSERVATION,HGI,S,7324,,,CC_BY_4_0,,X. Vilahur,,,2018-07-06T21:10:54.233Z,
30944048,835727b6-f762-11e1-a439-00145eb45e9a,30944048,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Gratiola,Gratiola officinalis,,SPECIES,Gratiola officinalis L.,ES,CASSÀ DE LA SELVA, a la resclosa de la riera Verneda,32498aba-d8d4-4202-ae39-d795577cdc4a,41.865093,2.93849,,,,,,,1982-09-20T00:00:00Z,20,9,1982,3171915,3171915,HUMAN_OBSERVATION,HGI,S,7322,,,CC_BY_4_0,,X. Vilahur,,,2018-07-06T21:11:35.796Z,
30944047,835727b6-f762-11e1-a439-00145eb45e9a,30944047,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Chaenorhinum,Chaenorhinum origanifolium,,SPECIES,Linaria origanifolia (L.) Cav.,ES,MONTBLANC,32498aba-d8d4-4202-ae39-d795577cdc4a,41.399792,1.144545,,,,,,,1986-04-23T00:00:00Z,23,4,1986,7971073,7351929,HUMAN_OBSERVATION,HGI,S,7321,,,CC_BY_4_0,,X. Vilahur,,,2018-07-06T21:12:23.783Z,,GEODETIC_DATUM_ASSUMED_WGS84
30944046,835727b6-f762-11e1-a439-00145eb45e9a,30944046,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Linaria,Linaria pelisseriana,,SPECIES,Linaria pelisseriana (L.) Mill.,ES,LLAMBILLES, camps de Sant Cristòfol,32498aba-d8d4-4202-ae39-d795577cdc4a,41.914562,2.860062,,,,,,,1982-06-15T00:00:00Z,15,6,1982,7886077,7886077,HUMAN_OBSERVATION,HGI,S,7320,,,CC_BY_4_0,,X. Vilahur,,,2018-07-06T21:12:23.746Z,
30944045,835727b6-f762-11e1-a439-00145eb45e9a,30944045,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Linaria,Linaria alpina,,SPECIES,Linaria alpina Mill.,ES,SETCASES, prats del Bastiments,32498aba-d8d4-4202-ae39-d795577cdc4a,42.402763,2.208878,,,,,,,1979-07-15T00:00:00Z,15,7,1979,5560037,5560037,HUMAN_OBSERVATION,HGI,S,7319,,,CC_BY_4_0,,X. Vilahur,,,2018-07-06T21:12:23.754Z,
30944044,835727b6-f762-11e1-a439-00145eb45e9a,30944044,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Linaria,Linaria alpina,,SPECIES,Linaria alpina Mill.,ES,MERANGES, al puig Pedròs,32498aba-d8d4-4202-ae39-d795577cdc4a,42.488415,1.721082,,,,,,,1986-06-10T00:00:00Z,10,6,1986,5560037,5560037,HUMAN_OBSERVATION,HGI,S,7318,,,CC_BY_4_0,,X. Vilahur,,,2018-07-06T21:12:23.750Z,
30944043,835727b6-f762-11e1-a439-00145eb45e9a,30944043,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Linaria,Linaria arvensis,,SPECIES,Linaria arvensis Desf.,ES,BLANES, al jardí Pinya Rosa,32498aba-d8d4-4202-ae39-d795577cdc4a,41.68483,2.818507,,,,,,,1982-04-02T00:00:00Z,2,4,1982,5562956,5562956,HUMAN_OBSERVATION,HGI,S,7317,,,CC_BY_4_0,,X. Vilahur,,,2018-07-06T21:12:23.714Z,
30944042,835727b6-f762-11e1-a439-00145eb45e9a,30944042,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Cystopteridaceae,Gymnocarpium,Gymnocarpium robertianum,,SPECIES,Gymnocarpium robertianum Newm.,ES,SALDES, al Pedraforca, prop del refugi de Lluís Estasen,32498aba-d8d4-4202-ae39-d795577cdc4a,42.218304,1.726548,,,,,,,1988-07-03T00:00:00Z,3,7,1988,2650841,2650841,HUMAN_OBSERVATION,HGI,S,7288,,,CC_BY_4_0,,X. Vilahur,,,2018-07-06T21:11:37.733Z
30944041,835727b6-f762-11e1-a439-00145eb45e9a,30944041,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Hedysarum,,,GENUS,Hedysarum L.,ES,SOLIVELLA,32498aba-d8d4-4202-ae39-d795577cdc4a,41.489819,1.141978,,,,,,,1987-05-13T00:00:00Z,13,5,1987,2960767,,HUMAN_OBSERVATION,HGI,S,7283,,,CC_BY_4_0,,X. Vilahur,,,2018-07-06T21:11:41.016Z,,GEODETIC_DATUM_ASSUMED_WGS84
30944040,835727b6-f762-11e1-a439-00145eb45e9a,30944040,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Fragaria,Fragaria vesca,,SPECIES,Fragaria vesca L.,ES,MAÇANET DE LA SELVA,32498aba-d8d4-4202-ae39-d795577cdc4a,41.774647,2.697932,,,,,,,1984-05-10T00:00:00Z,10,5,1984,3029817,3029817,HUMAN_OBSERVATION,HGI,S,7238,,,CC_BY_4_0,,L. Vilar,,,2018-07-06T21:11:09.817Z,,GEODETIC_DATUM_ASSUMED_WGS84
30944039,835727b6-f762-11e1-a439-00145eb45e9a,30944039,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Filipendula,Filipendula vulgaris,,SPECIES,Filipendula vulgaris Moench,ES,CALDES DE MALAVELLA,32498aba-d8d4-4202-ae39-d795577cdc4a,41.774899,2.818253,,,,,,,1984-06-15T00:00:00Z,15,6,1984,2988069,2988069,HUMAN_OBSERVATION,HGI,S,7226,,,CC_BY_4_0,,L. Vilar,,,2018-07-06T21:11:08.951Z,,GEODETIC_DATUM_ASSUMED_WGS84
30944038,835727b6-f762-11e1-a439-00145eb45e9a,30944038,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Geum,Geum urbanum,,SPECIES,Geum urbanum L.,ES,MAÇANET DE LA SELVA, a l'estació de l'entroncament,32498aba-d8d4-4202-ae39-d795577cdc4a,41.774647,2.697932,,,,,,,1984-05-15T00:00:00Z,15,5,1984,5369652,5369652,HUMAN_OBSERVATION,HGI,S,7225,,,CC_BY_4_0,,L. Vilar,,,2018-07-06T21:11:33.716Z,
30944037,835727b6-f762-11e1-a439-00145eb45e9a,30944037,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Erinacea,Erinacea anthyllis,,SPECIES,Erinacea anthyllis Link,ES,ALBANYÀ, sobre Sant Cristòfol dels Horts,32498aba-d8d4-4202-ae39-d795577cdc4a,42.36451,2.676906,,,,,,,1994-07-21T00:00:00Z,21,7,1994,2977757,2977757,HUMAN_OBSERVATION,HGI,S,7184,,,CC_BY_4_0,,L. Vilar i J. Font,,,2018-07-06T21:10:54.204Z,
30944036,835727b6-f762-11e1-a439-00145eb45e9a,30944036,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Genista,Genista pilosa,,SPECIES,Genista pilosa L.,ES,MAÇANET DE CABRENYS, entre el puig dels Vilars i el puig de les Forques,32498aba-d8d4-4202-ae39-d795577cdc4a,42.364666,2.737626,,,,,,,1994-07-21T00:00:00Z,21,7,1994,5347571,5347571,HUMAN_OBSERVATION,HGI,S,7182,,,CC_BY_4_0,,L. Vilar, J. Font i X. Viñas,,,2018-07-06T21:11:27.002Z
30944035,835727b6-f762-11e1-a439-00145eb45e9a,30944035,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus sphaericus,,SPECIES,Lathyrus sphaericus Retz.,ES,CASSÀ DE LA SELVA, marge de la via del carrilet,32498aba-d8d4-4202-ae39-d795577cdc4a,41.864967,2.817998,,,,,,,1986-04-30T00:00:00Z,30,4,1986,5356680,5356680,HUMAN_OBSERVATION,HGI,S,7165,,,CC_BY_4_0,,X. Vilahur,,,2018-07-06T21:12:15.144Z,
30944034,835727b6-f762-11e1-a439-00145eb45e9a,30944034,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus aphaca,,SPECIES,Lathyrus aphaca L.,ES,PORT DE LA SELVA, a Sant Pere de Roda,32498aba-d8d4-4202-ae39-d795577cdc4a,42.315292,3.180747,,,,,,,1982-05-27T00:00:00Z,27,5,1982,5356649,5356649,HUMAN_OBSERVATION,HGI,S,7164,,,CC_BY_4_0,,X. Vilahur,,,2018-07-06T21:12:15.103Z,
30944033,835727b6-f762-11e1-a439-00145eb45e9a,30944033,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Lathraea,Lathraea clandestina,,SPECIES,Lathraea clandestina L.,ES,GER, sobre verns,32498aba-d8d4-4202-ae39-d795577cdc4a,42.39967,1.844393,,,,,,,1996-04-20T00:00:00Z,20,4,1996,3738544,3738544,HUMAN_OBSERVATION,HGI,S,7163,,,CC_BY_4_0,,P. Comengés,,,2018-07-06T21:12:15.059Z,
30944032,835727b6-f762-11e1-a439-00145eb45e9a,30944032,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Genista,Genista monspessulana,,SPECIES,Genista monspessulana (L.) L.A.S.Johnson,ES,SANT CLIMENT SESCEBES, prop de can Boix (Vilartolí),32498aba-d8d4-4202-ae39-d795577cdc4a,42.391983,2.980501,,,,,,,1994-06-17T00:00:00Z,17,6,1994,5347796,5347796,HUMAN_OBSERVATION,HGI,S,7110,,,CC_BY_4_0,,L. Vilar i J. Font,,,2018-07-06T21:11:26.988Z,
30944031,835727b6-f762-11e1-a439-00145eb45e9a,30944031,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus angulatus,,SPECIES,Lathyrus angulatus L.,ES,CANTALLOPS, prat de dall del mas Bell-lloc Petit,32498aba-d8d4-4202-ae39-d795577cdc4a,42.40097,2.931894,,,,,,,1994-06-17T00:00:00Z,17,6,1994,5356429,5356429,HUMAN_OBSERVATION,HGI,S,7106,,,CC_BY_4_0,,J. Font  i L. Vilar,,,2018-07-06T21:12:15.090Z,
30944030,835727b6-f762-11e1-a439-00145eb45e9a,30944030,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus niger,niger,SUBSPECIES,Lathyrus niger subsp. niger,ES,LLAMBILLES, pujant a l'ermita de Sant Cristòfol,32498aba-d8d4-4202-ae39-d795577cdc4a,41.914562,2.860062,,,,,,,1994-06-21T00:00:00Z,21,6,1994,7068425,5356662,HUMAN_OBSERVATION,HGI,S,7100,,,CC_BY_4_0,,L. Vilar i J. Font,,,2018-07-06T21:12:15.158Z,
30944029,835727b6-f762-11e1-a439-00145eb45e9a,30944029,Plantae,Tracheophyta,Lycopodiopsida,Isoetales,Isoetaceae,Isoetes,Isoetes longissima,,SPECIES,Isoetes velata A.Br.,ES,CANTALLOPS, a l'estany de les Moles (Bell-lloc),32498aba-d8d4-4202-ae39-d795577cdc4a,42.391964,2.931903,,,,,,,1994-06-17T00:00:00Z,17,6,1994,7313138,3585120,HUMAN_OBSERVATION,HGI,S,7096,,,CC_BY_4_0,,J. Font  i L. Vilar,,,2018-07-06T21:12:02.801Z,
30944028,835727b6-f762-11e1-a439-00145eb45e9a,30944028,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Lepidium,Lepidium latifolium,latifolium,FORM,Lepidium latifolium f. latifolium,ES,SANT CLIMENT SESCEBES, solar abandonat,32498aba-d8d4-4202-ae39-d795577cdc4a,42.364964,2.98051,,,,,,,1994-06-17T00:00:00Z,17,6,1994,7292737,5376692,HUMAN_OBSERVATION,HGI,S,7089,,,CC_BY_4_0,,J. Font  i L. Vilar,,,2018-07-06T21:12:19.310Z,
30944027,835727b6-f762-11e1-a439-00145eb45e9a,30944027,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus clymenum,,SPECIES,Lathyrus clymenum L.,ES,LA JONQUERA, al Prat llong de baix,32498aba-d8d4-4202-ae39-d795577cdc4a,42.400944,2.89544,,,,,,,1994-06-02T00:00:00Z,2,6,1994,5356407,5356407,HUMAN_OBSERVATION,HGI,S,7065,,,CC_BY_4_0,,J. Font i L. Vilar,,,2018-07-06T21:12:15.140Z,
30944026,835727b6-f762-11e1-a439-00145eb45e9a,30944026,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Filipendula,Filipendula vulgaris,,SPECIES,Filipendula vulgaris Moench,ES,CANTALLOPS, a l'estany de Font Esteve (la Verneda),32498aba-d8d4-4202-ae39-d795577cdc4a,42.409969,2.919731,,,,,,,1994-06-02T00:00:00Z,2,6,1994,2988069,2988069,HUMAN_OBSERVATION,HGI,S,7049,,,CC_BY_4_0,,J.Font i L. Vilar,,,2018-07-06T21:11:08.951Z,
30944025,835727b6-f762-11e1-a439-00145eb45e9a,30944025,Plantae,Tracheophyta,Lycopodiopsida,Isoetales,Isoetaceae,Isoetes,Isoetes longissima,,SPECIES,Isoetes velata A.Br.,ES,SANT CLIMENT SESCEBES, a l'estany de la Cardonera,32498aba-d8d4-4202-ae39-d795577cdc4a,42.373959,2.944069,,,,,,,1994-06-02T00:00:00Z,2,6,1994,7313138,3585120,HUMAN_OBSERVATION,HGI,S,7041,,,CC_BY_4_0,,J. Font i L. Vilar,,,2018-07-06T21:12:02.817Z,
30944024,835727b6-f762-11e1-a439-00145eb45e9a,30944024,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Lepidium,Lepidium campestre,,SPECIES,Lepidium campestre (L.) W.T.Aiton,ES,CANTALLOPS, als prats de la Vinya Reina,32498aba-d8d4-4202-ae39-d795577cdc4a,42.409977,2.931884,,,,,,,1994-06-02T00:00:00Z,2,6,1994,7703116,7703116,HUMAN_OBSERVATION,HGI,S,7037,,,CC_BY_4_0,,L. Vilar i J. Font,,,2018-07-06T21:12:19.295Z,
30944023,835727b6-f762-11e1-a439-00145eb45e9a,30944023,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus hirsutus,,SPECIES,Lathyrus hirsutus L.,ES,CANTALLOPS, als prats de la Vinya Reina,32498aba-d8d4-4202-ae39-d795577cdc4a,42.409977,2.931884,,,,,,,1994-05-26T00:00:00Z,26,5,1994,5356382,5356382,HUMAN_OBSERVATION,HGI,S,7030,,,CC_BY_4_0,,L. Vilar i J. Font,,,2018-07-06T21:12:15.108Z,
30944022,835727b6-f762-11e1-a439-00145eb45e9a,30944022,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Genista,Genista hispanica,hispanica,SUBSPECIES,Genista hispanica subsp. hispanica,ES,SANTA CRISTINA D'ARO,32498aba-d8d4-4202-ae39-d795577cdc4a,41.797554,2.968646,,,,,,,1994-04-30T00:00:00Z,30,4,1994,5347762,5347761,HUMAN_OBSERVATION,HGI,S,7021,,,CC_BY_4_0,,Maynés-Mallol,,,2018-07-06T21:11:26.961Z,,GEODETIC_DATUM_ASSUMED_WGS84
30944021,835727b6-f762-11e1-a439-00145eb45e9a,30944021,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus pratensis,,SPECIES,Lathyrus pratensis L.,ES,CANTALLOPS, als prats de la Vinya Reina,32498aba-d8d4-4202-ae39-d795577cdc4a,42.409977,2.931884,,,,,,,1994-05-07T00:00:00Z,7,5,1994,5356701,5356701,HUMAN_OBSERVATION,HGI,S,6965,,,CC_BY_4_0,,J. Font,,,2018-07-06T21:12:15.126Z,
30944020,835727b6-f762-11e1-a439-00145eb45e9a,30944020,Plantae,Tracheophyta,Lycopodiopsida,Isoetales,Isoetaceae,Isoetes,,,GENUS,Isoetes L.,ES,CANTALLOPS, a l'estany d'en Martí,32498aba-d8d4-4202-ae39-d795577cdc4a,42.40097,2.931894,,,,,,,1994-05-07T00:00:00Z,7,5,1994,2688248,,HUMAN_OBSERVATION,HGI,S,6962,,,CC_BY_4_0,,J. Font,,,2018-07-06T21:12:02.820Z,
30944019,835727b6-f762-11e1-a439-00145eb45e9a,30944019,Plantae,Tracheophyta,Gnetopsida,Ephedrales,Ephedraceae,Ephedra,Ephedra distachya,distachya,SUBSPECIES,Ephedra distachya subsp. distachya,ES,PALS, a la platja, entre les desembocadures del Daró i el Ter,32498aba-d8d4-4202-ae39-d795577cdc4a,42.01355,3.198006,,,,,,,1994-05-03T00:00:00Z,3,5,1994,2653322,2653321,HUMAN_OBSERVATION,HGI,S,6956,,,CC_BY_4_0,,L. Polo i M. Campos,,,2018-07-06T21:10:50.569Z
30944018,835727b6-f762-11e1-a439-00145eb45e9a,30944018,Plantae,Tracheophyta,Lycopodiopsida,Isoetales,Isoetaceae,Isoetes,Isoetes longissima,,SPECIES,Isoetes velata A.Br.,ES,MASARAC, a Vilarnadal, a l'estany de can Gaspar,32498aba-d8d4-4202-ae39-d795577cdc4a,42.346939,2.944093,,,,,,,1994-05-26T00:00:00Z,26,5,1994,7313138,3585120,HUMAN_OBSERVATION,HGI,S,6939,,,CC_BY_4_0,,J. Font i L. Vilar,,,2018-07-06T21:12:02.649Z
30944017,835727b6-f762-11e1-a439-00145eb45e9a,30944017,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus nissolia,,SPECIES,Lathyrus nissolia L.,ES,CANTALLOPS, al prat de la Vinya Reina,32498aba-d8d4-4202-ae39-d795577cdc4a,42.409977,2.931884,,,,,,,1994-05-26T00:00:00Z,26,5,1994,5356542,5356542,HUMAN_OBSERVATION,HGI,S,6919,,,CC_BY_4_0,,J. Font i L. Vilar,,,2018-07-06T21:12:15.124Z,
30944016,835727b6-f762-11e1-a439-00145eb45e9a,30944016,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Gratiola,Gratiola officinalis,,SPECIES,Gratiola officinalis L.,ES,DARNIUS, prop del mas Cellers,32498aba-d8d4-4202-ae39-d795577cdc4a,42.346775,2.798404,,,,,,,1994-05-21T00:00:00Z,21,5,1994,3171915,3171915,HUMAN_OBSERVATION,HGI,S,6904,,,CC_BY_4_0,,J. Font,,,2018-07-06T21:11:35.826Z,
30944015,835727b6-f762-11e1-a439-00145eb45e9a,30944015,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,Helianthemum ledifolium,,SPECIES,Helianthemum ledifolium Mill.,ES,AVINYONET DE PUIGVENTÓS, prop de can Comelles,32498aba-d8d4-4202-ae39-d795577cdc4a,42.256866,2.919925,,,,,,,1994-04-30T00:00:00Z,30,4,1994,7703733,7703733,HUMAN_OBSERVATION,HGI,S,6881,,,CC_BY_4_0,,J. Font,,,2018-07-06T21:11:41.479Z,
30944014,835727b6-f762-11e1-a439-00145eb45e9a,30944014,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus angulatus,,SPECIES,Lathyrus angulatus L.,ES,CANTALLOPS, prop de  l'estany d'en Parú,32498aba-d8d4-4202-ae39-d795577cdc4a,42.40097,2.931894,,,,,,,1994-04-21T00:00:00Z,21,4,1994,5356429,5356429,HUMAN_OBSERVATION,HGI,S,6832,,,CC_BY_4_0,,L. Vilar i J. Font,,,2018-07-06T21:12:15.103Z,
30944013,835727b6-f762-11e1-a439-00145eb45e9a,30944013,Plantae,Tracheophyta,Lycopodiopsida,Isoetales,Isoetaceae,Isoetes,,,GENUS,Isoetes L.,ES,SANT CLIMENT SESCEBES, al serrat de les Garrigues, bassa enmig del Cistion,32498aba-d8d4-4202-ae39-d795577cdc4a,42.373962,2.956215,,,,,,,1994-04-21T00:00:00Z,21,4,1994,2688248,,HUMAN_OBSERVATION,HGI,S,6825,,,CC_BY_4_0,,J. Font i L. Vilar,,,2018-07-06T21:12:02.836Z
30944012,835727b6-f762-11e1-a439-00145eb45e9a,30944012,Plantae,Tracheophyta,Lycopodiopsida,Isoetales,Isoetaceae,Isoetes,,,GENUS,Isoetes L.,ES,LA JONQUERA, prat humit del mas Baleta,32498aba-d8d4-4202-ae39-d795577cdc4a,42.400963,2.919742,,,,,,,1994-03-22T00:00:00Z,22,3,1994,2688248,,HUMAN_OBSERVATION,HGI,S,6806,,,CC_BY_4_0,,L. Vilar i J. Font,,,2018-07-06T21:12:02.835Z,
30944011,835727b6-f762-11e1-a439-00145eb45e9a,30944011,Plantae,Tracheophyta,Lycopodiopsida,Isoetales,Isoetaceae,Isoetes,Isoetes duriei,,SPECIES,Isoetes duriei Bory,ES,MAÓ, al cap Favàritx,32498aba-d8d4-4202-ae39-d795577cdc4a,39.989197,4.246205,,,,,,,1994-04-03T00:00:00Z,3,4,1994,7779542,7779542,HUMAN_OBSERVATION,HGI,S,6790,,,CC_BY_4_0,,J. Font,,,2018-07-06T21:12:02.846Z,
30944010,835727b6-f762-11e1-a439-00145eb45e9a,30944010,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus ochrus,,SPECIES,Lathyrus ochrus DC.,ES,CIUTADELLA, poblat de Torre Trencada,32498aba-d8d4-4202-ae39-d795577cdc4a,39.970055,3.877007,,,,,,,1994-04-01T00:00:00Z,1,4,1994,5356441,5356441,HUMAN_OBSERVATION,HGI,S,6784,,,CC_BY_4_0,,J. Font,,,2018-07-06T21:12:15.143Z,
30944009,835727b6-f762-11e1-a439-00145eb45e9a,30944009,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Linaria,Linaria triphylla,,SPECIES,Linaria triphylla Mill.,ES,CIUTADELLA, poblat de Torre Trencada,32498aba-d8d4-4202-ae39-d795577cdc4a,39.970055,3.877007,,,,,,,1994-04-01T00:00:00Z,1,4,1994,5561322,5561322,HUMAN_OBSERVATION,HGI,S,6781,,,CC_BY_4_0,,J. Font,,,2018-07-06T21:12:23.882Z,
30944008,835727b6-f762-11e1-a439-00145eb45e9a,30944008,Plantae,Tracheophyta,Lycopodiopsida,Isoetales,Isoetaceae,Isoetes,,,GENUS,Isoetes L.,ES,CANTALLOPS, prat del mas Faig,32498aba-d8d4-4202-ae39-d795577cdc4a,42.391964,2.931903,,,,,,,1994-03-22T00:00:00Z,22,3,1994,2688248,,HUMAN_OBSERVATION,HGI,S,6772,,,CC_BY_4_0,,J. Font i L. Vilar,,,2018-07-06T21:12:02.860Z,
30944007,835727b6-f762-11e1-a439-00145eb45e9a,30944007,Plantae,Tracheophyta,Lycopodiopsida,Isoetales,Isoetaceae,Isoetes,Isoetes duriei,,SPECIES,Isoetes duriei Bory,ES,RABÓS, torrent de la Perdiu, prop del Monestir,32498aba-d8d4-4202-ae39-d795577cdc4a,42.418983,3.065575,,,,,,,1994-03-12T00:00:00Z,12,3,1994,7779542,7779542,HUMAN_OBSERVATION,HGI,S,6753,,,CC_BY_4_0,,J. Font,,,2018-07-06T21:12:02.834Z
30944006,835727b6-f762-11e1-a439-00145eb45e9a,30944006,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Draba,Draba muralis,,SPECIES,Draba muralis L.,ES,RABÓS, al torrent de la Perdiu, prop del Monestir de Sant Quirze de Colera,32498aba-d8d4-4202-ae39-d795577cdc4a,42.418983,3.065575,,,,,,,1994-03-12T00:00:00Z,12,3,1994,3049836,3049836,HUMAN_OBSERVATION,HGI,S,6751,,,CC_BY_4_0,,J. Font,,,2018-07-06T21:10:40.236Z
30944005,835727b6-f762-11e1-a439-00145eb45e9a,30944005,Plantae,Tracheophyta,Lycopodiopsida,Isoetales,Isoetaceae,Isoetes,Isoetes duriei,,SPECIES,Isoetes duriei Bory,ES,VILAJUÏGA, a la riera de Quermançó,32498aba-d8d4-4202-ae39-d795577cdc4a,42.337914,3.089769,,,,,,,1994-03-06T00:00:00Z,6,3,1994,7779542,7779542,HUMAN_OBSERVATION,HGI,S,6750,,,CC_BY_4_0,,J. Font,,,2018-07-06T21:12:02.828Z,
30944004,835727b6-f762-11e1-a439-00145eb45e9a,30944004,Plantae,Tracheophyta,Lycopodiopsida,Isoetales,Isoetaceae,Isoetes,Isoetes duriei,,SPECIES,Isoetes duriei Bory,ES,MASARAC, prop del mas Bajol, en una clariana del Cistion,32498aba-d8d4-4202-ae39-d795577cdc4a,42.346935,2.931952,,,,,,,1994-03-11T00:00:00Z,11,3,1994,7779542,7779542,HUMAN_OBSERVATION,HGI,S,6749,,,CC_BY_4_0,,J. Font,,,2018-07-06T21:12:02.862Z
30944003,835727b6-f762-11e1-a439-00145eb45e9a,30944003,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Linaria,Linaria arvensis,,SPECIES,Linaria arvensis Desf.,ES,SANT CLIMENT SESCEBES, olivets prop del poble,32498aba-d8d4-4202-ae39-d795577cdc4a,42.382977,2.980504,,,,,,,1994-02-10T00:00:00Z,10,2,1994,5562956,5562956,HUMAN_OBSERVATION,HGI,S,6743,,,CC_BY_4_0,,L. Vilar i J. Font,,,2018-07-06T21:12:23.664Z,
30944002,835727b6-f762-11e1-a439-00145eb45e9a,30944002,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Draba,Draba verna,praecox,SUBSPECIES,Erophila verna subsp. praecox (Steven) Vollm.,ES,MASARAC, a la serra de Sant Martí, sobre lutites vermelles triàsiques,32498aba-d8d4-4202-ae39-d795577cdc4a,42.355957,2.96837,,,,,,,1994-01-30T00:00:00Z,30,1,1994,3050063,7473187,HUMAN_OBSERVATION,HGI,S,6733,,,CC_BY_4_0,,J. Font,,,2018-07-06T21:10:57.184Z
30944001,835727b6-f762-11e1-a439-00145eb45e9a,30944001,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Hornungia,Hornungia petraea,petraea,SUBSPECIES,Hornungia petraea subsp. petraea,ES,MASARAC, a la serra de Sant Martí, sobre lutites vermelles triàsiques,32498aba-d8d4-4202-ae39-d795577cdc4a,42.355957,2.96837,,,,,,,1994-01-30T00:00:00Z,30,1,1994,5376185,5376179,HUMAN_OBSERVATION,HGI,S,6732,,,CC_BY_4_0,,J. Font,,,2018-07-06T21:11:54.790Z
30944000,835727b6-f762-11e1-a439-00145eb45e9a,30944000,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Sinapis,Sinapis incana,,SPECIES,Hirschfeldia incana (L.) Lagreze-Fossat,ES,LA JONQUERA, al mas dels Estanys,32498aba-d8d4-4202-ae39-d795577cdc4a,42.400951,2.907591,,,,,,,1994-01-26T00:00:00Z,26,1,1994,3050595,3047620,HUMAN_OBSERVATION,HGI,S,6731,,,CC_BY_4_0,,L. Vilar i J. Font,,,2018-07-06T21:11:51.094Z,
